"ff","screen_type","frac.missed","sc_type","scenario"
0.75,"both",0.5,"both","25% subclinical"
0.75,"departure.only",0.7,"departure","25% subclinical"
0.75,"arrival.only",0.866666666666667,"arrival","25% subclinical"
0.75,"both",0.666666666666667,"both","25% subclinical"
0.75,"departure.only",0.833333333333333,"departure","25% subclinical"
0.75,"arrival.only",0.633333333333333,"arrival","25% subclinical"
0.75,"both",0.433333333333333,"both","25% subclinical"
0.75,"departure.only",0.733333333333333,"departure","25% subclinical"
0.75,"arrival.only",0.733333333333333,"arrival","25% subclinical"
0.75,"both",0.566666666666667,"both","25% subclinical"
0.75,"departure.only",0.666666666666667,"departure","25% subclinical"
0.75,"arrival.only",0.7,"arrival","25% subclinical"
0.75,"both",0.4,"both","25% subclinical"
0.75,"departure.only",0.633333333333333,"departure","25% subclinical"
0.75,"arrival.only",0.533333333333333,"arrival","25% subclinical"
0.75,"both",0.566666666666667,"both","25% subclinical"
0.75,"departure.only",0.733333333333333,"departure","25% subclinical"
0.75,"arrival.only",0.733333333333333,"arrival","25% subclinical"
0.75,"both",0.766666666666667,"both","25% subclinical"
0.75,"departure.only",0.733333333333333,"departure","25% subclinical"
0.75,"arrival.only",0.566666666666667,"arrival","25% subclinical"
0.75,"both",0.7,"both","25% subclinical"
0.75,"departure.only",0.666666666666667,"departure","25% subclinical"
0.75,"arrival.only",0.666666666666667,"arrival","25% subclinical"
0.75,"both",0.633333333333333,"both","25% subclinical"
0.75,"departure.only",0.7,"departure","25% subclinical"
0.75,"arrival.only",0.8,"arrival","25% subclinical"
0.75,"both",0.533333333333333,"both","25% subclinical"
0.75,"departure.only",0.666666666666667,"departure","25% subclinical"
0.75,"arrival.only",0.766666666666667,"arrival","25% subclinical"
0.75,"both",0.433333333333333,"both","25% subclinical"
0.75,"departure.only",0.766666666666667,"departure","25% subclinical"
0.75,"arrival.only",0.833333333333333,"arrival","25% subclinical"
0.75,"both",0.733333333333333,"both","25% subclinical"
0.75,"departure.only",0.766666666666667,"departure","25% subclinical"
0.75,"arrival.only",0.7,"arrival","25% subclinical"
0.75,"both",0.6,"both","25% subclinical"
0.75,"departure.only",0.7,"departure","25% subclinical"
0.75,"arrival.only",0.7,"arrival","25% subclinical"
0.75,"both",0.7,"both","25% subclinical"
0.75,"departure.only",0.566666666666667,"departure","25% subclinical"
0.75,"arrival.only",0.666666666666667,"arrival","25% subclinical"
0.75,"both",0.633333333333333,"both","25% subclinical"
0.75,"departure.only",0.766666666666667,"departure","25% subclinical"
0.75,"arrival.only",0.666666666666667,"arrival","25% subclinical"
0.75,"both",0.666666666666667,"both","25% subclinical"
0.75,"departure.only",0.633333333333333,"departure","25% subclinical"
0.75,"arrival.only",0.666666666666667,"arrival","25% subclinical"
0.75,"both",0.3,"both","25% subclinical"
0.75,"departure.only",0.733333333333333,"departure","25% subclinical"
0.75,"arrival.only",0.6,"arrival","25% subclinical"
0.75,"both",0.533333333333333,"both","25% subclinical"
0.75,"departure.only",0.633333333333333,"departure","25% subclinical"
0.75,"arrival.only",0.666666666666667,"arrival","25% subclinical"
0.75,"both",0.5,"both","25% subclinical"
0.75,"departure.only",0.7,"departure","25% subclinical"
0.75,"arrival.only",0.8,"arrival","25% subclinical"
0.75,"both",0.4,"both","25% subclinical"
0.75,"departure.only",0.633333333333333,"departure","25% subclinical"
0.75,"arrival.only",0.5,"arrival","25% subclinical"
0.75,"both",0.5,"both","25% subclinical"
0.75,"departure.only",0.666666666666667,"departure","25% subclinical"
0.75,"arrival.only",0.6,"arrival","25% subclinical"
0.75,"both",0.766666666666667,"both","25% subclinical"
0.75,"departure.only",0.7,"departure","25% subclinical"
0.75,"arrival.only",0.666666666666667,"arrival","25% subclinical"
0.75,"both",0.8,"both","25% subclinical"
0.75,"departure.only",0.833333333333333,"departure","25% subclinical"
0.75,"arrival.only",0.8,"arrival","25% subclinical"
0.75,"both",0.566666666666667,"both","25% subclinical"
0.75,"departure.only",0.633333333333333,"departure","25% subclinical"
0.75,"arrival.only",0.533333333333333,"arrival","25% subclinical"
0.75,"both",0.5,"both","25% subclinical"
0.75,"departure.only",0.866666666666667,"departure","25% subclinical"
0.75,"arrival.only",0.6,"arrival","25% subclinical"
0.75,"both",0.566666666666667,"both","25% subclinical"
0.75,"departure.only",0.566666666666667,"departure","25% subclinical"
0.75,"arrival.only",0.6,"arrival","25% subclinical"
0.75,"both",0.666666666666667,"both","25% subclinical"
0.75,"departure.only",0.7,"departure","25% subclinical"
0.75,"arrival.only",0.6,"arrival","25% subclinical"
0.75,"both",0.666666666666667,"both","25% subclinical"
0.75,"departure.only",0.466666666666667,"departure","25% subclinical"
0.75,"arrival.only",0.5,"arrival","25% subclinical"
0.75,"both",0.633333333333333,"both","25% subclinical"
0.75,"departure.only",0.733333333333333,"departure","25% subclinical"
0.75,"arrival.only",0.666666666666667,"arrival","25% subclinical"
0.75,"both",0.566666666666667,"both","25% subclinical"
0.75,"departure.only",0.7,"departure","25% subclinical"
0.75,"arrival.only",0.566666666666667,"arrival","25% subclinical"
0.75,"both",0.466666666666667,"both","25% subclinical"
0.75,"departure.only",0.733333333333333,"departure","25% subclinical"
0.75,"arrival.only",0.7,"arrival","25% subclinical"
0.75,"both",0.6,"both","25% subclinical"
0.75,"departure.only",0.566666666666667,"departure","25% subclinical"
0.75,"arrival.only",0.633333333333333,"arrival","25% subclinical"
0.75,"both",0.5,"both","25% subclinical"
0.75,"departure.only",0.766666666666667,"departure","25% subclinical"
0.75,"arrival.only",0.666666666666667,"arrival","25% subclinical"
0.75,"both",0.566666666666667,"both","25% subclinical"
0.75,"departure.only",0.8,"departure","25% subclinical"
0.75,"arrival.only",0.7,"arrival","25% subclinical"
0.75,"both",0.566666666666667,"both","25% subclinical"
0.75,"departure.only",0.8,"departure","25% subclinical"
0.75,"arrival.only",0.8,"arrival","25% subclinical"
0.75,"both",0.766666666666667,"both","25% subclinical"
0.75,"departure.only",0.6,"departure","25% subclinical"
0.75,"arrival.only",0.6,"arrival","25% subclinical"
0.75,"both",0.5,"both","25% subclinical"
0.75,"departure.only",0.6,"departure","25% subclinical"
0.75,"arrival.only",0.633333333333333,"arrival","25% subclinical"
0.75,"both",0.633333333333333,"both","25% subclinical"
0.75,"departure.only",0.533333333333333,"departure","25% subclinical"
0.75,"arrival.only",0.6,"arrival","25% subclinical"
0.75,"both",0.5,"both","25% subclinical"
0.75,"departure.only",0.7,"departure","25% subclinical"
0.75,"arrival.only",0.666666666666667,"arrival","25% subclinical"
0.75,"both",0.666666666666667,"both","25% subclinical"
0.75,"departure.only",0.6,"departure","25% subclinical"
0.75,"arrival.only",0.733333333333333,"arrival","25% subclinical"
0.75,"both",0.566666666666667,"both","25% subclinical"
0.75,"departure.only",0.533333333333333,"departure","25% subclinical"
0.75,"arrival.only",0.466666666666667,"arrival","25% subclinical"
0.75,"both",0.466666666666667,"both","25% subclinical"
0.75,"departure.only",0.666666666666667,"departure","25% subclinical"
0.75,"arrival.only",0.7,"arrival","25% subclinical"
0.75,"both",0.633333333333333,"both","25% subclinical"
0.75,"departure.only",0.766666666666667,"departure","25% subclinical"
0.75,"arrival.only",0.666666666666667,"arrival","25% subclinical"
0.75,"both",0.6,"both","25% subclinical"
0.75,"departure.only",0.633333333333333,"departure","25% subclinical"
0.75,"arrival.only",0.633333333333333,"arrival","25% subclinical"
0.75,"both",0.566666666666667,"both","25% subclinical"
0.75,"departure.only",0.7,"departure","25% subclinical"
0.75,"arrival.only",0.733333333333333,"arrival","25% subclinical"
0.75,"both",0.566666666666667,"both","25% subclinical"
0.75,"departure.only",0.7,"departure","25% subclinical"
0.75,"arrival.only",0.7,"arrival","25% subclinical"
0.75,"both",0.633333333333333,"both","25% subclinical"
0.75,"departure.only",0.7,"departure","25% subclinical"
0.75,"arrival.only",0.833333333333333,"arrival","25% subclinical"
0.75,"both",0.6,"both","25% subclinical"
0.75,"departure.only",0.833333333333333,"departure","25% subclinical"
0.75,"arrival.only",0.533333333333333,"arrival","25% subclinical"
0.75,"both",0.666666666666667,"both","25% subclinical"
0.75,"departure.only",0.733333333333333,"departure","25% subclinical"
0.75,"arrival.only",0.533333333333333,"arrival","25% subclinical"
0.75,"both",0.466666666666667,"both","25% subclinical"
0.75,"departure.only",0.6,"departure","25% subclinical"
0.75,"arrival.only",0.633333333333333,"arrival","25% subclinical"
0.75,"both",0.7,"both","25% subclinical"
0.75,"departure.only",0.8,"departure","25% subclinical"
0.75,"arrival.only",0.7,"arrival","25% subclinical"
0.75,"both",0.566666666666667,"both","25% subclinical"
0.75,"departure.only",0.433333333333333,"departure","25% subclinical"
0.75,"arrival.only",0.433333333333333,"arrival","25% subclinical"
0.75,"both",0.3,"both","25% subclinical"
0.75,"departure.only",0.833333333333333,"departure","25% subclinical"
0.75,"arrival.only",0.7,"arrival","25% subclinical"
0.75,"both",0.666666666666667,"both","25% subclinical"
0.75,"departure.only",0.533333333333333,"departure","25% subclinical"
0.75,"arrival.only",0.633333333333333,"arrival","25% subclinical"
0.75,"both",0.5,"both","25% subclinical"
0.75,"departure.only",0.566666666666667,"departure","25% subclinical"
0.75,"arrival.only",0.633333333333333,"arrival","25% subclinical"
0.75,"both",0.5,"both","25% subclinical"
0.75,"departure.only",0.7,"departure","25% subclinical"
0.75,"arrival.only",0.466666666666667,"arrival","25% subclinical"
0.75,"both",0.6,"both","25% subclinical"
0.75,"departure.only",0.7,"departure","25% subclinical"
0.75,"arrival.only",0.566666666666667,"arrival","25% subclinical"
0.75,"both",0.533333333333333,"both","25% subclinical"
0.75,"departure.only",0.633333333333333,"departure","25% subclinical"
0.75,"arrival.only",0.6,"arrival","25% subclinical"
0.75,"both",0.6,"both","25% subclinical"
0.75,"departure.only",0.733333333333333,"departure","25% subclinical"
0.75,"arrival.only",0.6,"arrival","25% subclinical"
0.75,"both",0.7,"both","25% subclinical"
0.75,"departure.only",0.666666666666667,"departure","25% subclinical"
0.75,"arrival.only",0.733333333333333,"arrival","25% subclinical"
0.75,"both",0.5,"both","25% subclinical"
0.75,"departure.only",0.666666666666667,"departure","25% subclinical"
0.75,"arrival.only",0.8,"arrival","25% subclinical"
0.75,"both",0.533333333333333,"both","25% subclinical"
0.75,"departure.only",0.833333333333333,"departure","25% subclinical"
0.75,"arrival.only",0.6,"arrival","25% subclinical"
0.75,"both",0.5,"both","25% subclinical"
0.75,"departure.only",0.666666666666667,"departure","25% subclinical"
0.75,"arrival.only",0.666666666666667,"arrival","25% subclinical"
0.75,"both",0.466666666666667,"both","25% subclinical"
0.75,"departure.only",0.7,"departure","25% subclinical"
0.75,"arrival.only",0.633333333333333,"arrival","25% subclinical"
0.75,"both",0.7,"both","25% subclinical"
0.75,"departure.only",0.666666666666667,"departure","25% subclinical"
0.75,"arrival.only",0.666666666666667,"arrival","25% subclinical"
0.75,"both",0.566666666666667,"both","25% subclinical"
0.75,"departure.only",0.6,"departure","25% subclinical"
0.75,"arrival.only",0.7,"arrival","25% subclinical"
0.75,"both",0.566666666666667,"both","25% subclinical"
0.75,"departure.only",0.633333333333333,"departure","25% subclinical"
0.75,"arrival.only",0.666666666666667,"arrival","25% subclinical"
0.75,"both",0.666666666666667,"both","25% subclinical"
0.75,"departure.only",0.666666666666667,"departure","25% subclinical"
0.75,"arrival.only",0.6,"arrival","25% subclinical"
0.75,"both",0.566666666666667,"both","25% subclinical"
0.75,"departure.only",0.633333333333333,"departure","25% subclinical"
0.75,"arrival.only",0.566666666666667,"arrival","25% subclinical"
0.75,"both",0.566666666666667,"both","25% subclinical"
0.75,"departure.only",0.8,"departure","25% subclinical"
0.75,"arrival.only",0.5,"arrival","25% subclinical"
0.75,"both",0.533333333333333,"both","25% subclinical"
0.75,"departure.only",0.633333333333333,"departure","25% subclinical"
0.75,"arrival.only",0.733333333333333,"arrival","25% subclinical"
0.75,"both",0.6,"both","25% subclinical"
0.75,"departure.only",0.6,"departure","25% subclinical"
0.75,"arrival.only",0.666666666666667,"arrival","25% subclinical"
0.75,"both",0.633333333333333,"both","25% subclinical"
0.75,"departure.only",0.766666666666667,"departure","25% subclinical"
0.75,"arrival.only",0.766666666666667,"arrival","25% subclinical"
0.75,"both",0.466666666666667,"both","25% subclinical"
0.75,"departure.only",0.7,"departure","25% subclinical"
0.75,"arrival.only",0.666666666666667,"arrival","25% subclinical"
0.75,"both",0.633333333333333,"both","25% subclinical"
0.75,"departure.only",0.8,"departure","25% subclinical"
0.75,"arrival.only",0.8,"arrival","25% subclinical"
0.75,"both",0.666666666666667,"both","25% subclinical"
0.75,"departure.only",0.7,"departure","25% subclinical"
0.75,"arrival.only",0.633333333333333,"arrival","25% subclinical"
0.75,"both",0.633333333333333,"both","25% subclinical"
0.75,"departure.only",0.833333333333333,"departure","25% subclinical"
0.75,"arrival.only",0.766666666666667,"arrival","25% subclinical"
0.75,"both",0.7,"both","25% subclinical"
0.75,"departure.only",0.7,"departure","25% subclinical"
0.75,"arrival.only",0.533333333333333,"arrival","25% subclinical"
0.75,"both",0.533333333333333,"both","25% subclinical"
0.75,"departure.only",0.766666666666667,"departure","25% subclinical"
0.75,"arrival.only",0.666666666666667,"arrival","25% subclinical"
0.75,"both",0.666666666666667,"both","25% subclinical"
0.75,"departure.only",0.733333333333333,"departure","25% subclinical"
0.75,"arrival.only",0.733333333333333,"arrival","25% subclinical"
0.75,"both",0.5,"both","25% subclinical"
0.75,"departure.only",0.766666666666667,"departure","25% subclinical"
0.75,"arrival.only",0.8,"arrival","25% subclinical"
0.75,"both",0.433333333333333,"both","25% subclinical"
0.75,"departure.only",0.833333333333333,"departure","25% subclinical"
0.75,"arrival.only",0.633333333333333,"arrival","25% subclinical"
0.75,"both",0.466666666666667,"both","25% subclinical"
0.75,"departure.only",0.733333333333333,"departure","25% subclinical"
0.75,"arrival.only",0.633333333333333,"arrival","25% subclinical"
0.75,"both",0.6,"both","25% subclinical"
0.75,"departure.only",0.5,"departure","25% subclinical"
0.75,"arrival.only",0.7,"arrival","25% subclinical"
0.75,"both",0.5,"both","25% subclinical"
0.75,"departure.only",0.666666666666667,"departure","25% subclinical"
0.75,"arrival.only",0.7,"arrival","25% subclinical"
0.75,"both",0.766666666666667,"both","25% subclinical"
0.75,"departure.only",0.666666666666667,"departure","25% subclinical"
0.75,"arrival.only",0.8,"arrival","25% subclinical"
0.75,"both",0.433333333333333,"both","25% subclinical"
0.75,"departure.only",0.7,"departure","25% subclinical"
0.75,"arrival.only",0.833333333333333,"arrival","25% subclinical"
0.75,"both",0.6,"both","25% subclinical"
0.75,"departure.only",0.633333333333333,"departure","25% subclinical"
0.75,"arrival.only",0.7,"arrival","25% subclinical"
0.75,"both",0.6,"both","25% subclinical"
0.75,"departure.only",0.666666666666667,"departure","25% subclinical"
0.75,"arrival.only",0.633333333333333,"arrival","25% subclinical"
